issue_id,severity,disease_key,regimen_id,product_id,generic_name,current_sig,current_dose,current_duration,issue_type,why_suspect,source_status,evidence_status,recommended_action,source_gap_needed,test_case_needed,source_file,source_runtime_path,display_name,issues,id,reasons,source_row,status,correction_id,target_id,action
CLIN_FRM0112_RX1_ANTIBIOTIC,high,penicillin_allergy_resp_support_adult,FRM0112,BDS007066,Roxithromycin,1 tab PO BID before meals,1 tab PO BID before meals,5 days,antibiotic_source_or_criteria_missing,Antibiotic use requires bacterial diagnosis/criteria plus source-backed dose and duration.,pending_manual_review,pending_source_collection,require_antibiotic_criteria,True,True,data/meta/clinical_regimen_quality_issues.json,data/meta/clinical_regimen_quality_issues.json:items[224],,,,,,,,,
CLIN_FRM0112_RX2_FAST_SOURCE_GAP,high,penicillin_allergy_resp_support_adult,FRM0112,BDS003762,Paracetamol,1–2 tabs PO q4–6h PRN fever/pain,1–2 tabs PO q4–6h PRN fever/pain,3 days,regimen_listed_usable_despite_evidence_missing,Line is allowed in FAST MODE without verified source evidence.,source_gap,pending_source_collection,manual_review_required,True,True,data/meta/clinical_regimen_quality_issues.json,data/meta/clinical_regimen_quality_issues.json:items[225],,,,,,,,,
CLIN_FRM0113_RX1_ANTIBIOTIC,high,bacterial_sinusitis_alt_adult,FRM0113,BDS007066,Roxithromycin,1 tab PO BID before meals,1 tab PO BID before meals,5 days,antibiotic_source_or_criteria_missing,Antibiotic use requires bacterial diagnosis/criteria plus source-backed dose and duration.,pending_manual_review,pending_source_collection,require_antibiotic_criteria,True,True,data/meta/clinical_regimen_quality_issues.json,data/meta/clinical_regimen_quality_issues.json:items[226],,,,,,,,,
CLIN_FRM0114_RX1_ANTIBIOTIC,high,bacterial_pharyngitis_alt_adult,FRM0114,BDS007066,Roxithromycin,1 tab PO BID before meals,1 tab PO BID before meals,5 days,antibiotic_source_or_criteria_missing,Antibiotic use requires bacterial diagnosis/criteria plus source-backed dose and duration.,pending_manual_review,pending_source_collection,require_antibiotic_criteria,True,True,data/meta/clinical_regimen_quality_issues.json,data/meta/clinical_regimen_quality_issues.json:items[227],,,,,,,,,
CLIN_FRM0115_RX1_FAST_SOURCE_GAP,high,topical_fusidic_support_adult,FRM0115,BDS001991,Fusidic acid,apply thinly TID,apply thinly TID,5–7 days,regimen_listed_usable_despite_evidence_missing,Line is allowed in FAST MODE without verified source evidence.,source_gap,pending_source_collection,manual_review_required,True,True,data/meta/clinical_regimen_quality_issues.json,data/meta/clinical_regimen_quality_issues.json:items[228],,,,,,,,,
CLIN_FRM0115_SWAP1_ANTIBIOTIC,high,topical_fusidic_support_adult,FRM0115,BDS002003,Gentamicin,apply thinly TID–QID,apply thinly TID–QID,5 days,antibiotic_source_or_criteria_missing,Antibiotic use requires bacterial diagnosis/criteria plus source-backed dose and duration.,pending_manual_review,pending_source_collection,require_antibiotic_criteria,True,True,data/meta/clinical_regimen_quality_issues.json,data/meta/clinical_regimen_quality_issues.json:items[229],,,,,,,,,
CLIN_FRM0116_RX1_FAST_SOURCE_GAP,high,vulvovaginal_candidiasis_adult,FRM0116,BDS040602,Fluconazole,1 cap PO once after food,1 cap PO once after food,single dose,regimen_listed_usable_despite_evidence_missing,Line is allowed in FAST MODE without verified source evidence.,source_gap,pending_source_collection,manual_review_required,True,True,data/meta/clinical_regimen_quality_issues.json,data/meta/clinical_regimen_quality_issues.json:items[230],,,,,,,,,
CLIN_FRM0117_RX1_ANTIBIOTIC,high,vaginal_mixed_infection_adult,FRM0117,BDS008491,Nystatin 100 + s + Chloramphenicol + Diiodohydroxyguin,insert 1 tab PV nightly,insert 1 tab PV nightly,7–14 days,antibiotic_source_or_criteria_missing,Antibiotic use requires bacterial diagnosis/criteria plus source-backed dose and duration.,pending_manual_review,pending_source_collection,require_antibiotic_criteria,True,True,data/meta/clinical_regimen_quality_issues.json,data/meta/clinical_regimen_quality_issues.json:items[231],,,,,,,,,
CLIN_FRM0118_RX1_ANTIBIOTIC,high,vaginal_discharge_support_adult,FRM0118,BDS008491,Nystatin 100 + s + Chloramphenicol + Diiodohydroxyguin,insert 1 tab PV nightly,insert 1 tab PV nightly,7–14 days,antibiotic_source_or_criteria_missing,Antibiotic use requires bacterial diagnosis/criteria plus source-backed dose and duration.,pending_manual_review,pending_source_collection,require_antibiotic_criteria,True,True,data/meta/clinical_regimen_quality_issues.json,data/meta/clinical_regimen_quality_issues.json:items[232],,,,,,,,,
CLIN_FRM0119_RX1_ANTIBIOTIC,high,uncomplicated_uti_alt_cipro_adult,FRM0119,BDS001496,Ciprofloxacin,1 tab PO BID,1 tab PO BID,5 days,antibiotic_source_or_criteria_missing,Antibiotic use requires bacterial diagnosis/criteria plus source-backed dose and duration.,pending_manual_review,pending_source_collection,require_antibiotic_criteria,True,True,data/meta/clinical_regimen_quality_issues.json,data/meta/clinical_regimen_quality_issues.json:items[233],,,,,,,,,
CLIN_FRM0120_RX1_ANTIBIOTIC,blocker,dysuria_lower_uti_adult,FRM0120,BDS007591,Norfloxacin,1 tab PO BID,1 tab PO BID,5 days,antibiotic_source_or_criteria_missing,Antibiotic use requires bacterial diagnosis/criteria plus source-backed dose and duration.,pending_manual_review,pending_source_collection,remove_from_RX_NOW,True,True,data/meta/clinical_regimen_quality_issues.json,data/meta/clinical_regimen_quality_issues.json:items[234],,,,,,,,,
CLIN_FRM0121_RX1_ANTIBIOTIC,high,frequency_urgency_uti_adult,FRM0121,BDS007591,Norfloxacin,1 tab PO BID,1 tab PO BID,5 days,antibiotic_source_or_criteria_missing,Antibiotic use requires bacterial diagnosis/criteria plus source-backed dose and duration.,pending_manual_review,pending_source_collection,require_antibiotic_criteria,True,True,data/meta/clinical_regimen_quality_issues.json,data/meta/clinical_regimen_quality_issues.json:items[235],,,,,,,,,
CLIN_FRM0122_RX1_FAST_SOURCE_GAP,high,tinea_cruris_adult,FRM0122,BDS001489,Clotrimazole,apply thinly BID–TID,apply thinly BID–TID,7–14 days,regimen_listed_usable_despite_evidence_missing,Line is allowed in FAST MODE without verified source evidence.,source_gap,pending_source_collection,manual_review_required,True,True,data/meta/clinical_regimen_quality_issues.json,data/meta/clinical_regimen_quality_issues.json:items[236],,,,,,,,,
CLIN_FRM0122_SWAP1_FAST_SOURCE_GAP,high,tinea_cruris_adult,FRM0122,BDS007542,Ketoconazole,apply thinly BID,apply thinly BID,7–14 days,regimen_listed_usable_despite_evidence_missing,Line is allowed in FAST MODE without verified source evidence.,source_gap,pending_source_collection,manual_review_required,True,True,data/meta/clinical_regimen_quality_issues.json,data/meta/clinical_regimen_quality_issues.json:items[237],,,,,,,,,
CLIN_FRM0123_RX1_FAST_SOURCE_GAP,high,tinea_pedis_adult,FRM0123,BDS007542,Ketoconazole,apply thinly BID,apply thinly BID,7–14 days,regimen_listed_usable_despite_evidence_missing,Line is allowed in FAST MODE without verified source evidence.,source_gap,pending_source_collection,manual_review_required,True,True,data/meta/clinical_regimen_quality_issues.json,data/meta/clinical_regimen_quality_issues.json:items[238],,,,,,,,,
CLIN_FRM0123_SWAP1_FAST_SOURCE_GAP,high,tinea_pedis_adult,FRM0123,BDS001489,Clotrimazole,apply thinly BID–TID,apply thinly BID–TID,7–14 days,regimen_listed_usable_despite_evidence_missing,Line is allowed in FAST MODE without verified source evidence.,source_gap,pending_source_collection,manual_review_required,True,True,data/meta/clinical_regimen_quality_issues.json,data/meta/clinical_regimen_quality_issues.json:items[239],,,,,,,,,
CLIN_FRM0124_RX1_FAST_SOURCE_GAP,high,tinea_corporis_clotrimazole_adult,FRM0124,BDS001489,Clotrimazole,apply thinly BID–TID,apply thinly BID–TID,7–14 days,regimen_listed_usable_despite_evidence_missing,Line is allowed in FAST MODE without verified source evidence.,source_gap,pending_source_collection,manual_review_required,True,True,data/meta/clinical_regimen_quality_issues.json,data/meta/clinical_regimen_quality_issues.json:items[240],,,,,,,,,
CLIN_FRM0124_SWAP1_FAST_SOURCE_GAP,high,tinea_corporis_clotrimazole_adult,FRM0124,BDS007542,Ketoconazole,apply thinly BID,apply thinly BID,7–14 days,regimen_listed_usable_despite_evidence_missing,Line is allowed in FAST MODE without verified source evidence.,source_gap,pending_source_collection,manual_review_required,True,True,data/meta/clinical_regimen_quality_issues.json,data/meta/clinical_regimen_quality_issues.json:items[241],,,,,,,,,
CLIN_FRM0125_RX1_FAST_SOURCE_GAP,high,fungal_intertrigo_adult,FRM0125,BDS001489,Clotrimazole,apply thinly BID–TID,apply thinly BID–TID,7–14 days,regimen_listed_usable_despite_evidence_missing,Line is allowed in FAST MODE without verified source evidence.,source_gap,pending_source_collection,manual_review_required,True,True,data/meta/clinical_regimen_quality_issues.json,data/meta/clinical_regimen_quality_issues.json:items[242],,,,,,,,,
CLIN_FRM0125_SWAP1_FAST_SOURCE_GAP,high,fungal_intertrigo_adult,FRM0125,BDS007542,Ketoconazole,apply thinly BID,apply thinly BID,7–14 days,regimen_listed_usable_despite_evidence_missing,Line is allowed in FAST MODE without verified source evidence.,source_gap,pending_source_collection,manual_review_required,True,True,data/meta/clinical_regimen_quality_issues.json,data/meta/clinical_regimen_quality_issues.json:items[243],,,,,,,,,
CLIN_BDS008451_MISSING_CONCENTRATION,medium,pityriasis_versicolor_adult,FRM0126,BDS008451,Ketoconazole,apply/spray to lesions once daily,apply/spray to lesions once daily,7–14 days,product_concentration_missing,Liquid/drop/suspension product needs concentration before dose conversion can be trusted.,pending_manual_review,pending_source_collection,source_gap,True,True,data/meta/clinical_regimen_quality_issues.json,data/meta/clinical_regimen_quality_issues.json:items[244],,,,,,,,,
CLIN_FRM0126_SWAP1_FAST_SOURCE_GAP,high,pityriasis_versicolor_adult,FRM0126,BDS007542,Ketoconazole,apply thinly BID,apply thinly BID,7–14 days,regimen_listed_usable_despite_evidence_missing,Line is allowed in FAST MODE without verified source evidence.,source_gap,pending_source_collection,manual_review_required,True,True,data/meta/clinical_regimen_quality_issues.json,data/meta/clinical_regimen_quality_issues.json:items[245],,,,,,,,,
CLIN_FRM0127_RX1_FAST_SOURCE_GAP,high,cutaneous_candidiasis_adult,FRM0127,BDS001489,Clotrimazole,apply thinly BID–TID,apply thinly BID–TID,7–14 days,regimen_listed_usable_despite_evidence_missing,Line is allowed in FAST MODE without verified source evidence.,source_gap,pending_source_collection,manual_review_required,True,True,data/meta/clinical_regimen_quality_issues.json,data/meta/clinical_regimen_quality_issues.json:items[246],,,,,,,,,
CLIN_FRM0130_RX1_FAST_SOURCE_GAP,high,dental_pain_support_adult,FRM0130,BDS003762,Paracetamol,1–2 tabs PO q4–6h PRN pain,1–2 tabs PO q4–6h PRN pain,3 days,regimen_listed_usable_despite_evidence_missing,Line is allowed in FAST MODE without verified source evidence.,source_gap,pending_source_collection,manual_review_required,True,True,data/meta/clinical_regimen_quality_issues.json,data/meta/clinical_regimen_quality_issues.json:items[247],,,,,,,,,
CLIN_FRM0130_RX2_FAST_SOURCE_GAP,high,dental_pain_support_adult,FRM0130,BDS002042,Ibuprofen + Polyethylene 400 + Porpylene Glycol,1 cap PO q4–6h PRN pain,1 cap PO q4–6h PRN pain,3 days,regimen_listed_usable_despite_evidence_missing,Line is allowed in FAST MODE without verified source evidence.,source_gap,pending_source_collection,manual_review_required,True,True,data/meta/clinical_regimen_quality_issues.json,data/meta/clinical_regimen_quality_issues.json:items[248],,,,,,,,,
CLIN_FRM0131_RX2_FAST_SOURCE_GAP,high,gingivitis_localized_adult,FRM0131,BDS003762,Paracetamol,1–2 tabs PO q4–6h PRN pain,1–2 tabs PO q4–6h PRN pain,3 days,regimen_listed_usable_despite_evidence_missing,Line is allowed in FAST MODE without verified source evidence.,source_gap,pending_source_collection,manual_review_required,True,True,data/meta/clinical_regimen_quality_issues.json,data/meta/clinical_regimen_quality_issues.json:items[249],,,,,,,,,
CLIN_FRM0132_RX2_FAST_SOURCE_GAP,high,gum_inflammation_support_adult,FRM0132,BDS003762,Paracetamol,1–2 tabs PO q4–6h PRN pain,1–2 tabs PO q4–6h PRN pain,3 days,regimen_listed_usable_despite_evidence_missing,Line is allowed in FAST MODE without verified source evidence.,source_gap,pending_source_collection,manual_review_required,True,True,data/meta/clinical_regimen_quality_issues.json,data/meta/clinical_regimen_quality_issues.json:items[250],,,,,,,,,
CLIN_FRM0133_RX1_ANTIBIOTIC,high,dental_abscess_support_adult,FRM0133,BDS001103,Amoxicillin + Clavulanic Acid,1 tab PO BID,1 tab PO BID,5 days,antibiotic_source_or_criteria_missing,Antibiotic use requires bacterial diagnosis/criteria plus source-backed dose and duration.,pending_manual_review,pending_source_collection,require_antibiotic_criteria,True,True,data/meta/clinical_regimen_quality_issues.json,data/meta/clinical_regimen_quality_issues.json:items[251],,,,,,,,,
CLIN_FRM0133_RX2_FAST_SOURCE_GAP,high,dental_abscess_support_adult,FRM0133,BDS003762,Paracetamol,1–2 tabs PO q4–6h PRN pain,1–2 tabs PO q4–6h PRN pain,3 days,regimen_listed_usable_despite_evidence_missing,Line is allowed in FAST MODE without verified source evidence.,source_gap,pending_source_collection,manual_review_required,True,True,data/meta/clinical_regimen_quality_issues.json,data/meta/clinical_regimen_quality_issues.json:items[252],,,,,,,,,
CLIN_PATCH_FRM_AAN_ADULT_MIGRAINE_PREVENTION_20260516_PATCH_LINE_PATCH_FRM_AAN_ADULT_,medium,migraine_adult_prevention_review,PATCH_FRM_AAN_ADULT_MIGRAINE_PREVENTION_20260516,,,guideline-supported but avoid routine due teratogenic/serious adverse effects; missing product,guideline-supported but avoid routine due teratogenic/serious adverse effects; missing product,manual review,duplicate_therapeutic_role_or_ingredient,Same generic/role appears more than once in the regimen.,pending_manual_review,pending_source_collection,manual_review_required,False,True,data/meta/clinical_regimen_quality_issues.json,data/meta/clinical_regimen_quality_issues.json:items[253],,,,,,,,,
CLIN_PATCH_FRM_AAN_DPN_20260516_RED_FLAG,blocker,painful_diabetic_polyneuropathy_adult,PATCH_FRM_AAN_DPN_20260516,,,,,,red_flag_should_override_prescribing,Disease key includes red-flag language; routine prescribing must be blocked until source-backed triage rules exist.,pending_manual_review,pending_source_collection,require_red_flag_override,True,True,data/meta/clinical_regimen_quality_issues.json,data/meta/clinical_regimen_quality_issues.json:items[254],,,,,,,,,
CLIN_BDS002845_MISSING_CONCENTRATION,medium,migraine_peds_acute,PATCH_FRM_AAN_MIGRAINE_PEDS_ACUTE_20260516,BDS002845,Ibuprofen,10 mg/kg/dose PO early in migraine attack; 100 mg/5 mL = 0.5 mL/kg/dose; verify max dose locally,10 mg/kg/dose PO early in migraine attack; 100 mg/5 mL = 0.5 mL/kg/dose; verify max dose locally,"PRN, shortest course",product_concentration_missing,Liquid/drop/suspension product needs concentration before dose conversion can be trusted.,pending_manual_review,pending_source_collection,source_gap,True,True,data/meta/clinical_regimen_quality_issues.json,data/meta/clinical_regimen_quality_issues.json:items[255],,,,,,,,,
CLIN_BDS002861_MISSING_CONCENTRATION,medium,migraine_peds_acute,PATCH_FRM_AAN_MIGRAINE_PEDS_ACUTE_20260516,BDS002861,Paracetamol,use only if NSAID unsuitable; dose by pediatric weight shortcut/local protocol,use only if NSAID unsuitable; dose by pediatric weight shortcut/local protocol,PRN,product_concentration_missing,Liquid/drop/suspension product needs concentration before dose conversion can be trusted.,pending_manual_review,pending_source_collection,source_gap,True,True,data/meta/clinical_regimen_quality_issues.json,data/meta/clinical_regimen_quality_issues.json:items[256],,,,,,,,,
CLIN_BDS002637_MISSING_CONCENTRATION,medium,migraine_peds_acute,PATCH_FRM_AAN_MIGRAINE_PEDS_ACUTE_20260516,BDS002637,Domperidone,pediatric antiemetic dose requires local verification; use only if prominent nausea/vomiting,pediatric antiemetic dose requires local verification; use only if prominent nausea/vomiting,PRN,product_concentration_missing,Liquid/drop/suspension product needs concentration before dose conversion can be trusted.,pending_manual_review,pending_source_collection,source_gap,True,True,data/meta/clinical_regimen_quality_issues.json,data/meta/clinical_regimen_quality_issues.json:items[257],,,,,,,,,
