common_side_effects,contraindications,generic_name,hepatic_notes,major_interactions,pediatric_notes,precautions,pregnancy_lactation,product_id,red_flag_referral,renal_notes,safety_id,safety_ready,safety_source_level,serious_side_effects,source_ids,missing_fields
,,Acyclovir,,,,,,BDS004020,,,safe_709d5b087d91,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Acyclovir,,,,,,BDS004216,,,safe_b917895cb609,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Clotrimazole,,,,,,BDS001419,,,safe_33152486d99c,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Clotrimazole,,,,,,BDS001420,,,safe_caff94406989,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Clotrimazole,,,,,,BDS007056,,,safe_f0a5e6e794ae,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Clotrimazole,,,,,,BDS007953,,,safe_9c39d7149f3b,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Sertaconazole,,,,,,BDS049779,,,safe_9484fc739fac,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Povidone Iodine,,,,,,BDS001280,,,safe_e16cfe8af3f4,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Povidone-Iodine USP w/v,,,,,,BDS001238,,,safe_a732856481fa,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Povidone-Iodine USP w/v,,,,,,BDS001239,,,safe_0749ef2f254b,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Povidone-Iodine w/v,,,,,,BDS044520,,,safe_c9d80f4aa53b,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Povidone-Iodine w/v,,,,,,BDS044106,,,safe_0293fd5cf51c,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Piroxicam + Methyl salicylate + Menthol + Eugenol,,,,,,BDS001470,,,safe_79a8d438b126,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Diclofenac diethylammonium,,,,,,BDS001656,,,safe_65e41eaffd28,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Diclofenac diethylammonium,,,,,,BDS001654,,,safe_f11ddfe7c964,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Indomethacin,,,,,,BDS001806,,,safe_272ecefb0374,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Ketoprofen,,,,,,BDS006242,,,safe_f81d78f6eee1,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Piroxicam,,,,,,BDS007952,,,safe_fbffbf95284a,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Piroxicam,,,,,,BDS001917,,,safe_a8ab9736cbe8,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Indomethacin,,,,,,BDS002684,,,safe_17bfba309194,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Diclofenac Sodium,,,,,,BDS007574,,,safe_4622247cd59e,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Diclofenac Sodium,,,,,,BDS007575,,,safe_4a19c39beae2,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Piroxicam,,,,,,BDS045623,,,safe_dc2ae88b75f4,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Diclofenac Sodium,,,,,,BDS006730,,,safe_a55ad3caa050,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Diclofenac Sodium,,,,,,BDS006814,,,safe_494432e2b753,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Diclofenac Sodium,,,,,,BDS046515,,,safe_6ed09da470a6,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Piroxicam,,,,,,BDS007224,,,safe_c9718955d730,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Indomethacin + L-menthol,,,,,,BDS047729,,,safe_8c965ef8b9ae,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Diclofenac Sodium w/w,,,,,,BDS003914,,,safe_16d32cbc6e3f,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Diclofenac Sodium,,,,,,BDS004043,,,safe_6d72f9eba5d8,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Diclofenac Sodium,,,,,,BDS004042,,,safe_11a407d468ce,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Diclofenac Sodium,,,,,,BDS004044,,,safe_028a962b1116,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Lidocaine HCl + Chamomile Flower Extract + Ethanol v/v + Tromethamole w/w,,,,,,BDS002430,,,safe_bd4b519c149a,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Triamcinolone Acetonide,,,,,,BDS007549,,,safe_bbe5307816e3,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Triamcinolone Acetonide,,,,,,BDS007548,,,safe_8a9611adda2c,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Triamcinolone Acetonide,,,,,,BDS003751,,,safe_bd94e9e24fd7,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Triamcinolone Acetonide,,,,,,BDS003750,,,safe_3128f1ecb5bc,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Triamcinolone Acetonide,,,,,,BDS007547,,,safe_502a81c78383,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Triamcinolone Acetonide,,,,,,BDS007551,,,safe_743f6eaa22a1,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Triamcinolone Acetonide,,,,,,BDS048630,,,safe_23c35e687a01,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Triamcinolone Acetonide w/v,,,,,,BDS003799,,,safe_e402be2d3d8f,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Carboxymethyl Cellulose Polymer + Propylene Glycol + Water,,,,,,BDS001099,,,safe_d226f012dfa9,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Paracetamol,,,,,,BDS003753,,,safe_037930cccfbe,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,วุ้นจากว่านหางจระเข้,,,,,,BDS001007,,,safe_f02df51ac96b,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Beta-sitosterol,,,,,,BDS002801,,,safe_fc447a424bb2,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Mucopolysaccharide polysulphate,,,,,,BDS002121,,,safe_a33538d6d9b8,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Mucopolysaccharide polysulphate,,,,,,BDS002110,,,safe_c9614b9a7682,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Mucopolysaccharide polysulphate,,,,,,BDS002130,,,safe_033c61c6a690,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Mucopolysaccharide polysulphate,,,,,,BDS002113,,,safe_188e6433aebd,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Dexamethasone + Neomycin Sulfate 3 + 500 I.U./g + Polymyxin B Sulfate 6,,,,,,BDS002649,,,safe_8d1e53c7b693,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Tobramycin + Dexamethasone + Preservative,,,,,,BDS003637,,,safe_d06e1a14b683,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Hydrocortisone Acetate + Zinc Oxide + Benzocaine,,,,,,BDS001685,,,safe_985aea8ecde9,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Hydrocortisone Acetate + Zinc Oxide + Benzocaine /1 Suppository,,,,,,BDS001605,,,safe_1c0cda36e191,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Hydrocortisone BP + Cinchocaine HCl BP + Aesculin,,,,,,BDS003167,,,safe_b273f729ffcf,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Hydrocortisone Micronized + Cinchocaine HCl /1 Suppository,,,,,,BDS003162,,,safe_129e09226c8a,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Docusate Sodium w/v,,,,,,BDS001712,,,safe_863bc8498916,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Salicylic Acid + Liquified Phenol,,,,,,BDS001468,,,safe_ec8616fa7a9a,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Salicylic acid + Titanium dioxide + Liquid paraffin + Polyvinyl alkyl ethers,,,,,,BDS047738,,,safe_a8d0dd5f93dc,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Ethyl Alcohol Solution v/v,,,,,,BDS001023,,,safe_0ef3ac472800,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Ethyl Alcohol Solution v/v,,,,,,BDS001018,,,safe_23a974a63f61,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Urea,,,,,,BDS001682,,,safe_eff600f3751b,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Urea,,,,,,BDS001683,,,safe_7df123e3af24,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Povidone-Iodine,,,,,,BDS040609,,,safe_6363416ce37c,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Chlorhexidine Gluconate,,,,,,BDS001407,,,safe_65812e22f216,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Chlorhexidine Gluconate,,,,,,BDS001406,,,safe_0e10ad1d0ec6,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Chlorhexidine Gluconate,,,,,,BDS001409,,,safe_581b79e61be3,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Povidone-Iodine eq. to Iodine,,,,,,BDS046547,,,safe_1d36ec067d78,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Levofloxacin,,,,,,BDS001462,,,safe_c589b2d812f6,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Gentamicin w/v + Preservative,,,,,,BDS001606,,,safe_43b3c4cdb7e0,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Moxifloxacin Hydrochloride + Boric Acid + Sodium Chloride + Hydrochloric Acid,,,,,,BDS004018,,,safe_d324812ee6a2,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Nystatin 100 + Di-iodohydroxyquin + Benzalkonium Cl,,,,,,BDS002034,,,safe_7244f3d48903,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Metronidazole + Miconazole Nitrate,,,,,,BDS045605,,,safe_8f1087438e18,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Nystatin 100 + s + Chloramphenicol + Diiodohydroxyguin,,,,,,BDS008491,,,safe_833980556577,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Diphenhydramine HCl + Calamine + Zinc Oxide,,,,,,BDS008031,,,safe_13e61ddef345,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Diphenhydramine HCl + Calamine + Zinc oxide + Camphor,,,,,,BDS001402,,,safe_cc2e5182f295,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Diphenhydramine HCl + Calamine + Zinc oxide + Camphor,,,,,,BDS001403,,,safe_7bc9cfb83b80,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Dimethindene maleate,,,,,,BDS001846,,,safe_b125751b7790,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Chlorphenoxamine HCl,,,,,,BDS003669,,,safe_13a6c7783d55,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Chlorphenoxamine HCl,,,,,,BDS003681,,,safe_c951c711be00,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Carbomer + Cetrimide + Sorbitol + Sodium hydroxide,,,,,,BDS003904,,,safe_d27ef2b5bedd,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Docusate Sodium,,,,,,BDS042303,,,safe_401c806c2e93,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Imiquimod w/w,,,,,,BDS001102,,,safe_5a9005409aad,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Betamethasone Valerate + Gentamicin Sulfate,,,,,,BDS001236,,,safe_18c3a30801fd,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Betamethasone Valerate + Neomycin Sulphate,,,,,,BDS007505,,,safe_19df6ff42cc6,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Betamethasone Valerate + Neomycin Sulphate,,,,,,BDS007506,,,safe_6991175296d7,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Betamethasone 17-Valerate w/w + Neomycin Sulphate w/w,,,,,,BDS001250,,,safe_864afd1c6b59,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Fusidic acid + Betamethasone Valerate + Preservative,,,,,,BDS001908,,,safe_a7db51eacfa5,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Fusidic acid + Hydrocortisone Acetate + อื่นๆ,,,,,,BDS001910,,,safe_358f284acd01,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Nystatin 100 + s + Neomycin Sulphate + Gramicidin,,,,,,BDS001678,,,safe_2cf3a4593771,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Betamethasone Dipropionate (eq. to Betamethasone + Gentamicin Sulfate + Tolnaftate + Iodochlorhydroxyquin,,,,,,BDS001628,,,safe_844da3bfa830,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Betamethasone Dipropionate (eq. to Betamethasone + Gentamicin Sulfate + Tolnaftate + Iodochlorhydroxyquin,,,,,,BDS001629,,,safe_81c1d5e35fa2,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Betamethasone Valerate + Gentamicin Sulfate + Tolnaftate + Iodochlorhydroxyquin,,,,,,BDS006718,,,safe_a2108e22a2fb,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Betamethasone Valerate + Gentamicin Sulfate + Tolnaftate + Iodochlorhydroxyquin,,,,,,BDS006011,,,safe_9da29cafbb1d,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Betamethasone Valerate + Gentamicin Sulfate + Tolnaftate + Iodochlorhydroxyquin,,,,,,BDS003301,,,safe_9d2e119e1c7d,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Betamethasone Valerate + Gentamicin Sulfate + Tolnaftate + Iodochlorhydroxyquin,,,,,,BDS003302,,,safe_5f3b5f1c04e6,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Dexpanthenol,,,,,,BDS001219,,,safe_57f726ed5200,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Zinc Oxide,,,,,,BDS002806,,,safe_aa0747485ad6,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Fluticasone furoate /spray + Preservative + อื่นๆ,,,,,,BDS001009,,,safe_68ff67a0c6d7,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,budesonide,,,,,,BDS040624,,,safe_78dd974918b2,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Triamcinolone Acetonide + Preservative + อื่นๆ,,,,,,BDS002874,,,safe_6700991ab44d,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Naphazoline HCl + Chlorpheniramine Maleate,,,,,,BDS045641,,,safe_74d8a83ca3be,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Mometasone Furoate Monohydrate + Preservative,,,,,,BDS002807,,,safe_3411ebd33c31,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Mometasone Furoate Monohydrate + Preservative,,,,,,BDS002805,,,safe_9cfa6be144fe,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Budesonide,,,,,,BDS003432,,,safe_9c97d16c906d,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Xylometazoline Hydrochloride,,,,,,BDS040080,,,safe_9de01f0d7aaa,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Oxymetazoline Hydrochloride,,,,,,BDS043102,,,safe_da59adad8696,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Oxymetazoline Hydrochloride,,,,,,BDS002228,,,safe_88473160df63,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Oxymetazoline Hydrochloride,,,,,,BDS002209,,,safe_4b045f97d75c,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Oxymetazoline Hydrochloride,,,,,,BDS002215,,,safe_6303688fff28,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Dexpanthenol + Sodium Chloride,,,,,,BDS002605,,,safe_cdeba34349da,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Oxymetazoline Hydrochloride,,,,,,BDS007191,,,safe_5116fb751859,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Dexpanthenol + Sodium Chloride,,,,,,BDS002813,,,safe_1d55f1b09254,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Xylometazoline Hydrochloride,,,,,,BDS003019,,,safe_8feccb01e418,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Xylometazoline Hydrochloride,,,,,,BDS003105,,,safe_b9915317c637,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Povidone-Iodine,,,,,,BDS040610,,,safe_e47fcf5fa343,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Povidone-Iodine,,,,,,BDS040617,,,safe_ec6b6dd6dc44,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,ดอกหญ้าหอม + เพเพอร์มิ้นต์ + เซจ ออยล์ + เทียนสัตบุษย์,,,,,,BDS002411,,,safe_5e44bd963f47,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,โง้วปวยจี้ + ชะเอมเทศ + รากบัวหลวง + เฮ้งยิ้ง,,,,,,BDS068420,,,safe_bf9628c6b9b9,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Ipratropium Bromide Monohydrate (eq. to Ipratropium Bromide Anhydrous 20 ug + Fenoterol Hydrobromide 50 ug./dose,,,,,,BDS040000,,,safe_48e4ca2a4210,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Salbutamol Sulphate,,,,,,BDS001033,,,safe_3b98beb69540,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Ipratropium Bromide Monohydrate (eq. to Ipratropium Bromide Anhydrous 20 ug + Fenoterol Hydrobromide /dose,,,,,,BDS001235,,,safe_8431ae74f2f5,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Salbutamol Sulphate,,,,,,BDS004009,,,safe_36aac99f9b8c,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Benzydamine Hydrochloride + Ethanol + Saccharin Sodium + Methyl Hydroxybenzoate,,,,,,BDS006462,,,safe_c31331c18b6e,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Aescin + Diethylamine Salicylate,,,,,,BDS003439,,,safe_d6de0d15b902,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Aescin + Diethylamine Salicylate,,,,,,BDS003408,,,safe_b626ac04b9d6,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
